Smiles,docking score
COc1ccccc1N1CCN(CCCCN2C(=O)CC(C)(c3ccccc3)CC2=O)CC1,-6.221
CNCc1cc(C(=O)N2CCCN(C3CC3)CC2)ccc1Oc1ccccc1OC(F)(F)F,-6.22
CNCc1cnc(C)cc1Oc1ccccc1Oc1ccccc1,-6.219
CC#CCn1cc(-c2nc3c([nH]2)c(=O)n(CCC)c(=O)n3CCC)cn1,-6.219
CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccccc2[nH]1,-6.218
CC(C)CC(N)C(=O)N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ccccc2CNCCc2cccs2)CC1,-6.217
CN1CCC(Nc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CCCCC5)CC4)cc3Oc3ccccc3Cl)cc2[N+](=O)[O-])CC1,-6.216
CCn1nnc([C@H]2O[C@@H](n3cnc4c(N)nc(N[C@H](CO)Cc5ccc(Br)cc5)nc43)[C@H](O)[C@@H]2O)n1,-6.216
COc1ccc(C[C@H](NC[C@H](O)c2cc(O)cc(O)c2)C(C)C)cc1,-6.215
NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCC[C@@H]1NC(=O)[C@@H](N)Cc1ccc(O)cc1,-6.215
Cn1c2c(c3ccc(-n4ccc(OCc5ccc(Cl)cc5F)cc4=O)nc31)CNCCC2,-6.215
COc1cccc(-c2n[nH]cc2N2CCCNCC2)c1,-6.214
COc1ccc(C[C@H](NC(=O)c2cccc(N)c2Cl)[C@H](O)C(=O)N2CCC(C)(C)[C@H]2C(=O)NCc2c(C)cccc2C)cc1,-6.213
CCCn1c(=O)c2nc(-c3cnn(Cc4cccc(F)c4F)c3)[nH]c2n(CCC)c1=O,-6.213
CNCCC[C@@H](c1cccs1)c1cccc2[nH]ccc12,-6.213
CCn1c(=O)c2[nH]c(-c3cccs3)nc2n(CCCOC)c1=O,-6.211
COc1cccc2cc(C(=O)NCCc3ccc(O)cc3)c(=N)oc12,-6.21
Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N1CCN(CCCc2cccc3ccccc23)CC1,-6.209
CC(=O)N(Cc1ccc2ccccc2c1)[C@@H]1CCNC1,-6.209
CC(C)(C)c1nc(N2CCN(CCCCCN3C(=O)CCc4ccccc43)CC2)cc(C(F)(F)F)n1,-6.209
CNC(=O)Cn1c(=O)n(C2CCN(CC3CCC3)CC2)c2ccccc21,-6.209
N#Cc1cc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3)cc(-c2ncccc2C#N)c1,-6.208
COc1cc(CC(=O)NCC(COC(=O)C(C)(C)C)Cc2ccc(C(C)(C)C)cc2)cc(I)c1OC(C)=O,-6.207
Nc1ccc(NCCc2ccc(OCCCN3CCCCC3)cc2)nc1,-6.207
Fc1ccc(-c2cccc(N3CCNCC3)c2)cc1,-6.207
OC[C@@H]1OC(n2cnc3c2N=CN2C[C@H](Cc4ccccc4)N=C32)[C@@H](O)[C@H]1O,-6.206
O=C(Nc1ncnc2c1cnn2CCN1CCCC1)C1CCC1,-6.206
COC(=O)C(Cc1cccc(C(=N)N)c1)C(C)NC(=O)c1ccc(-c2cccc(CN)c2)cc1,-6.206
C[C@@H]1CCCN1CCc1ccc2nc(-c3nccs3)ccc2c1,-6.206
NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1,-6.205
Clc1ccc(Cc2ccccc2OC2CCNCC2)cc1,-6.205
c1ccc(Oc2ccccc2OC2CNC2)cc1,-6.205
CC(C)C[C@H](N)c1cc(C(F)(F)F)ccc1N1CCN(C(=O)CCNC2CCCCC2)CC1,-6.205
O=C(C[C@@H](O)C(F)(F)F)N[C@H]1CC[C@H](CCN2CCC(c3coc4ccccc34)CC2)CC1,-6.204
CN1CCN=C1c1cccc(Oc2nc(Oc3cc(C(=N)N)ccc3O)c(F)c(O[C@H]3CN[C@H](C(=O)O)C3)c2F)c1,-6.204
C[C@H](Cc1ccccc1)NC[C@@H](O)c1cc(O)cc(O)c1,-6.203
NC[C@H]1CC[C@H](C(=O)NC(Cc2ccccc2)c2cc(-c3ccccc3)ccn2)CC1,-6.203
COc1cccc2c(NCCCCCCCNc3ccnc4c(OC)cccc34)ccnc12,-6.203
N#Cc1cncc(Nc2ccc(CC[C@H]3COC(N)=N3)cc2)n1,-6.203
CCn1c(=O)c2[nH]c(-c3ccc[nH]3)nc2n(CCCOC)c1=O,-6.202
NC(=O)[C@@H]1CNC(=S)NC[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(=O)N1,-6.202
COCCCc1cc(Br)cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)c1,-6.202
C[C@H](c1ccccc1)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,-6.201
COCc1ccc(CN2CC[C@H](Nc3cc(NCCC(C)(C)C)ncn3)C2)o1,-6.201
O=C(NCCC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2cc(O)ccc2o1,-6.201
CCCC(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C(C)(C)C)NC(=O)Oc1cccc(c1)OCCCO2)C(=O)C(=O)NCC(=O)N[C@H](C(=O)N(C)C)c1ccccc1,-6.201
COc1ccccc1N1CCN(CCCCn2cnc3c(cnc4cc(C)ccc43)c2=O)CC1,-6.2
COc1ccc(C[C@@H](C)NCCOc2ccccc2OCC(F)(F)F)cc1S(N)(=O)=O,-6.199
Oc1ccc2c3c1O[C@H]1c4ncc(CNc5ccccc5)cc4C[C@@]4(O)[C@@H](C2)N(CC2CC2)CC[C@]314,-6.197
CNC(=O)CCc1c(-c2ccccc2)nc2ccc(OC)cn12,-6.197
O=S(=O)(c1cccc2ccccc12)c1nn(Cc2ccccc2)c2ccc(N3CCNCC3)cc12,-6.197
Cc1cc(C(N)=O)cc(C)c1C[C@H](N)C(=O)N[C@@H](C)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)O,-6.197
CCc1nc(Oc2cc(C)ncn2)c(CC)nc1N[C@@H]1c2ccccc2C[C@@H]1OCCF,-6.197
Cc1nn(Cc2ccc(NC(=O)c3ccc(Br)cc3Cl)cc2)c(C)c1CC(=O)O,-6.197
Clc1ccc(C2(OCc3ccc(Cl)c(Cl)c3)CNC2)cc1,-6.196
CN1[C@@H]2CC[C@H]1C[C@@H](NC(=O)C(Cc1ccc(Cl)cc1)NC(=O)Cc1ccccc1Cl)C2,-6.194
CN1CCN(CCCC(O)(c2ccccc2)c2ccccc2)CC1,-6.194
CCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)NC4CCCC4)cc3)nc2n(CCCOC)c1=O,-6.194
c1ccc(-c2nc(CN3CCN(c4ccccn4)CC3)c[nH]2)cc1,-6.194
CC(C)[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)C1(NC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc2ccc(O)cc2)CCc2ccccc2C1)C(=O)N[C@H](C(=O)NCC(N)=O)C(C)C,-6.193
Fc1cccc(Cl)c1Oc1ncccc1OC1CNC1,-6.193
COC1(Cc2ccccc2C)CCN(c2ccc(C(=O)NS(=O)(=O)c3ccc(N[C@H](CCN(C)C)CSc4ccccc4)c([N+](=O)[O-])c3)cc2)CC1,-6.193
COc1cc(CC(=O)NCC(COC(=O)C(C)(C)C)Cc2ccc(C)c(C)c2)cc(Br)c1O,-6.193
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC)nc(C#CC(O)c4ccccc4OC)nc32)[C@H](O)[C@@H]1O,-6.192
CCn1nnc([C@H]2O[C@@H](n3cnc4c(N)nc(N[C@H](CO)Cc5ccc(O)cc5)nc43)[C@H](O)[C@@H]2O)n1,-6.192
CCNC(=O)[C@H]1OC(n2cnc3c(NC(=O)Nc4ccc(OC)cc4)nc(C#CCCc4ccccc4)nc32)[C@H](O)[C@@H]1O,-6.192
Cc1nc(-c2cc(CO)cnc2Nc2cccc3[nH]ncc23)c2nc[nH]c2n1,-6.192
CN(C)CCCSc1ncc(Cc2ccc(Cl)cc2)n1C,-6.191
COc1ccc(C)c(OC(CCN2CCC(n3c(=O)n(CCSC)c4ccccc43)CC2)C(C)C)c1,-6.191
N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C1CCN(C(=O)c2cnc3ccccc3n2)CC1,-6.188
COc1ccccc1N1CCN(CCCCNc2nccc3ccccc23)CC1,-6.188
COC(=O)Nc1ccc(-c2cncc([C@H](Cc3ccccc3)NC(=O)[C@H]3CC[C@H](CN)CC3)c2)cc1,-6.187
COc1ccc(N2CC=C(c3ccc(Cl)c(Cl)c3)C2=O)cc1OCCN1CCC(C)(C)CC1,-6.186
c1ccc(Nc2ccc(NCc3cnc[nH]3)cc2)cc1,-6.186
COc1ccc(Nc2ncc(CO)cc2-c2nc(C)nc(N)n2)cn1,-6.186
COc1ccccc1N1CCN(CCCNC(=O)NN(Cc2ccc(C#N)cc2)c2ccc(Cl)cc2Cl)CC1,-6.185
NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H]1Cc2ccccc2CN1C(=O)[C@@H](N)Cc1ccc(O)cc1,-6.185
CC(C)(C)[C@](C)(O)[C@H]1CC23CC[C@]1(O)[C@H]1Oc4c(O)ccc5c4[C@]12CCN(CC1CC1)[C@@H]3C5,-6.185
CC(C)N1C[C@@H](C(=O)N2CCN(c3ccccc3CN3CCNCC3)CC2)[C@H](c2ccc(Cl)cc2)C1,-6.185
CCCC(NC(=O)[C@@H]1Cc2cccc(c2)OCCCCCCC(=O)N[C@@H](C2CCCCC2)C(=O)N1)C(=O)C(=O)NCC(=O)N[C@H](C(=O)N(C)C)c1ccccc1,-6.184
COCC(=O)N[C@H]1Cc2cc3c(c(c2)Cc2ccc(cc2)Oc2cccc(c2)CN(CCCN2CCN(CCCN)CC2)C1=O)OCOC3,-6.184
COc1ccc(CC(C)C(=O)N2CCN(c3ccc(C(F)(F)F)cc3[C@@H](N)CC(C)C)CC2)cc1F,-6.183
Cc1cc(C(=O)Nc2ccc(Cn3nc(C)c(CC(=O)O)c3C)cc2)c(C)cc1Br,-6.183
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](CO)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)O)[C@@H](C)O,-6.183
CNCC(O)COc1ccc(S(=O)(=O)NC(C)C(C)C)cc1,-6.183
Cn1c2c(c3ccc(N4CCN(CCc5ccccn5)CC4=O)cc31)CNCCC2,-6.183
COC(=O)C1=C(C)NC(C)=C(C(=O)NCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1,-6.182
C[N+]1(CCCCCCCCCNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)[C@@H]2C[C@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@@H]1[C@H]1O[C@H]12,-6.182
CCN(C(C)=O)c1ccc(OC)c2nc(NC(=O)N3CCC(S(=O)(=O)c4cccc(C(F)(F)F)c4)CC3)sc12,-6.182
O=C(NCCCCCCNCc1c[nH]c2ccccc12)c1cc(Cl)nc(Cl)c1,-6.182
CC(C)C[C@H](NCCN)c1cccc(F)c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,-6.182
Cc1cc(Cl)cc2c(NCc3ccco3)nc(N3CCN(C)CC3)nc12,-6.182
Oc1ccc2c3c1O[C@H]1c4ncncc4C[C@@]4(O)C(C2)N(CC2CC2)CCC314,-6.182
Cn1c2c(c3cc(S(=O)(=O)c4ccccc4)cc(OCc4ccccc4)c31)C1CCC(C2)N1,-6.182
CCCn1c(=O)c2nc(-c3cnn(Cc4c(F)cccc4F)c3)[nH]c2n(CCC)c1=O,-6.182
CCCN1CC[C@H]2c3c(ccc(O)c3O)C[C@@H]1[C@]2(O)CCCN(C)C(=O)/C=C/c1ccoc1,-6.182
CCCC[C@H](N)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)[C@@H](C)O,-6.181
CCCn1c(=O)c2[nH]c(-c3cnn(CC#CCN4CCOCC4)c3)nc2n(CCC)c1=O,-6.181
CC(C)CC(NC(=O)[C@]1(c2ccccc2)CC1CN1CC[C@@]2(C)c3cc(O)ccc3CC1C2C)C(=O)NCCCCCCN=C(N)N,-6.181
Cc1cc(N)nc(C)c1CNC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccc(Cl)c(Cl)c1)NS(=O)(=O)Cc1ccccc1,-6.18
NC1=N[C@@H](CCc2ccc(N[C@H](c3ccc(Cl)cc3)C(F)(F)F)cc2)CO1,-6.18
NC1=N[C@@H](CCc2ccc(NC(c3ccc(Cl)cc3)C(F)(F)F)cc2)CO1,-6.18
N=C(N)c1cccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(Cl)cc2Cl)c1,-6.18
OCC(NCc1ccc(-c2nccs2)cc1)c1ccco1,-6.18
CN(C(=O)CNc1ccccc1C#N)[C@H](CN1CC[C@H](O)C1)c1ccccc1,-6.18
CCCn1c(=O)c2[nH]c(-c3ccc(O)cc3)c(O)c2n(CCC)c1=O,-6.18
COc1ccc2[nH]c(CN3CCc4ccccc4C3)c(CCNC(C)=O)c2c1,-6.179
O=c1cc(OCc2ccccc2)ccn1-c1ccn2c3c(nc2c1)CCNC3,-6.179
CC(C)n1nc(-c2cnc(N)c(OC(C)(F)F)c2)cc1[C@H]1[C@@H]2CN(C3COC3)C[C@@H]21,-6.178
Fc1cc(Nc2ncc(C3CC3)cn2)ccc1[C@H]1CNCCO1,-6.178
COc1ccc(N2Cc3c(Cl)cccc3C2=O)cc1OCCN1CCC(C)CC1,-6.178
O=C(NCCC(F)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1,-6.177
Cn1c2c(c3ccc(-n4ccc(OCc5ccc(F)cc5F)cc4=O)nc31)CNCCC2,-6.177
Nc1nc2c(cnn2CCCc2ccc(O)c(O)c2)c2nc(-c3ccco3)nn12,-6.175
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC)nc(C#CC(O)c4cccc(OC)c4)nc32)[C@H](O)[C@@H]1O,-6.175
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)ON4C(=O)CCC4=O)cc3)[nH]c2n(CCC)c1=O,-6.174
COc1cc(CN[C@@H]2CO[C@H](C(c3ccccc3)c3ccccc3)C[C@H]2O)ccc1O,-6.174
N#Cc1ccnc(Nc2ccc(C3CNCCO3)cc2)n1,-6.174
CC(=O)N1CC[C@H](c2ccccc2)[C@@H]1C(=O)N1CCN(c2ccc(C)cc2[C@@H](N)C(C)C)CC1,-6.174
C[C@@H]1SC(c2cc3ccccc3cc2O)=N[C@H]1CO,-6.173
OC[C@H](Cc1ccccc1)Nc1nc(I)nc2c1ncn2C1O[C@H](CO)[C@@H](O)[C@H]1O,-6.172
Cc1cn([C@H]2C[C@H](n3cc(CN(CCc4ccc(S(N)(=O)=O)cc4)Cc4cn([C@H]5C[C@H](n6cc(C)c(=O)[nH]c6=O)O[C@@H]5CO)nn4)nn3)[C@@H](CO)O2)c(=O)[nH]c1=O,-6.172
COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2N2CCCCC2)c(C(=O)Nc2ccc(Cl)cn2)c1,-6.171
CCCOC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC(C4CC4)C4CC4)nc(Cl)nc31)[C@H](O)[C@@H]2O,-6.171
O=c1cc(OCc2ccc(F)cn2)ccn1-c1ccn2c3c(nc2c1)CCNC3,-6.171
Cc1cccc(F)c1Oc1cccc(F)c1OC1CCNC1,-6.17
CCCn1c(=O)n(C)c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCN(c5c(Cl)cncc5Cl)CC4)cc3)cc21,-6.17
CC(C)NC(=O)N[C@H](Cc1ccc(Cl)cc1Cl)C(=O)N1CCN(c2ccccc2CNCCc2cccs2)CC1,-6.17
CS(=O)(=O)N[C@H](CC1CCCCC1)C(=O)N1CCC[C@H]1C(=O)NCc1ccc(C(=N)N)cc1,-6.169
O=C(N[C@H]1CN2CCC1CC2)c1cc2cccc(Cl)c2s1,-6.169
NC(=O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1,-6.168
COC(=O)C1C/C(=C/c2ccc(C(=N)N)cc2)C(=O)/C(=C/c2ccc(C(=N)N)cc2)C1,-6.168
Nc1cc([N+](=O)[O-])nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,-6.167
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)N(C)C(=O)CCCCNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(N)=O,-6.166
COCn1c(=O)n(C2CCN(CCC(Oc3cc(OC)ccc3C)C(C)C)CC2)c2ccccc21,-6.166
CN(C)Cc1ccccc1Sc1ccc(I)cc1N,-6.166
N=C(N)c1ccc(CNC(=O)[C@H](CCC2CCNCC2)NC(=O)[C@@H](CCC2CCN(C(=O)C3CC3)CC2)NS(=O)(=O)Cc2ccccc2)cc1,-6.165
COc1ccc2c(c1)CCN(CCCCc1cccnc1)CC2O,-6.163
CC(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)NCCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc32)CC1,-6.163
CCCC(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H]([C@H]1CC[C@H](C(=O)O)CC1)NC(=O)Cc1cccc(c1)OCCCO2)C(=O)C(=O)NCC(=O)N[C@H](C(=O)N(C)C)c1ccccc1,-6.163
CN1CC=C(c2nsnc2OCCCN2CCN(CCCCC3CCN(CC(=O)N4c5ccccc5NC(=O)c5ccccc54)CC3)CC2)CC1,-6.162
CCCn1c(=O)c2nc(-c3cnn(Cc4ccc(F)c(F)c4)c3)[nH]c2n(CCC)c1=O,-6.162
COc1ccc(CCN(Cc2ccc3ccc(C(=N)N)cc3c2)C(=O)c2cccc3ccccc23)cc1OC,-6.161
Cn1cc(-c2cc3ccc2OCCCCOc2cc(C(F)(F)F)ccc2C(=O)N[C@H](C(=O)NC2(C#N)CC2)C3)cn1,-6.161
CCCn1c(=O)c2[nH]c(-c3ccc[nH]3)nc2n(CCCOC)c1=O,-6.161
C[C@@H]1CCCN1CCc1cc2cc(-c3cn[nH]c3)ccc2o1,-6.161
Cc1cn(C)c(-c2cccc(Oc3cc(C(=O)O)cc(Oc4cc(C(=N)N)ccc4O)n3)c2)n1,-6.161
O=c1c2c(on1Cc1ccccc1I)CCNCC2,-6.161
NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCC[C@H]1NC(=O)[C@@H](N)Cc1ccc(O)cc1,-6.161
CC(C)C[C@H](N)c1cc(C(F)(F)F)ccc1N1CCN(C(=O)C(C)Cc2ccc(Cl)cc2)CC1,-6.16
CN(C)Cc1cc(OCCCO)ccc1Sc1ccccc1N,-6.16
Cc1nc(-c2cn3c(n2)-c2ccc(-c4cnn(C5CN(CCO)C5)c4)cc2OCC3)n(C(C)C)n1,-6.159
Cc1nc(N)nc(-c2cc(CN3CCN(S(C)(=O)=O)CC3)cnc2Nc2cncc(F)c2)n1,-6.159
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC)nc(C#C[C@H](C)O)nc32)[C@H](O)[C@@H]1O,-6.158
CNCc1cc(C(=O)N2CCN(C3CC3)CC2)ccc1Oc1ccc(SC)c(C)c1,-6.157
Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2,-6.157
CN1CC(=O)N[C@H](Cc2ccccc2)C(=O)NCCCc2ccccc2OCCN[C@@H](CCCCN)C1=O,-6.156
CCCn1c(=O)c2nc(-c3cnn(Cc4ccc(F)cc4)c3)[nH]c2n(CCC)c1=O,-6.156
CN1C2CCC1c1c(n(C)c3nc(-n4ccc(OCc5ccccc5)cc4=O)ccc13)C2,-6.156
O=C1N(Cc2ccc3ccccc3c2)[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N1Cc1ccc2ccccc2c1,-6.155
COc1cc(OC)cc(C(=O)NC2CCN(CC[C@H](O)c3ccccc3)CC2)c1,-6.155
CCCn1c(=O)c2[nH]c(-c3cnn(CC4CC(=O)N(c5ccc(C#N)cc5)C4)c3)nc2n(CCC)c1=O,-6.155
CCN(CC)CC1=Cc2cn(S(=O)(=O)c3ccccc3)c3cccc(c23)O1,-6.155
Fc1cc([C@@H]2CNCCO2)ccc1Nc1ncc(Br)cn1,-6.155
NCCC(=O)N[C@H](Cc1ccc(Cl)cc1Cl)C(=O)N1CCN(C2(CNC(=O)c3ccc([N+](=O)[O-])cc3)CCCCC2)CC1,-6.155
N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCN2CC[C@@](N)(Cc3ccccc3)CN12)C(=O)C(=O)NCCc1ccccc1,-6.155
CC(C)(C)c1cc(C(=O)O)ccc1OC[C@H]1CC[C@@H](C(=O)N2CCC[C@H]2CN)N1,-6.155
Cc1ccc(Br)c(C(=O)Nc2ccc(Cn3nc(C)c(CC(=O)O)c3C)cc2)c1,-6.154
NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)C1CN(C(=O)[C@@H](N)Cc2ccc(O)cc2)C1,-6.154
CN1CCCN(C(=O)c2cc3cccc(F)c3[nH]2)CC1,-6.154
CC[C@H](C)[C@H](NS(=O)(=O)Cc1cccc(C(=O)O)c1)C(=O)N[C@@H](CCSC)C(=O)NCc1ccc(C(=N)N)cc1,-6.154
CC[C@H](C)[C@@H]1NCCCCCCCCNC(=O)[C@H](Cc2cccc(Cl)c2)NC(=O)C2(CCCC2)NC1=O,-6.154
NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCN(C(=O)[C@@H](N)Cc2ccc(O)cc2)C1,-6.153
COC1Cc2c(cnn2-c2ccccc2)C2(CCN(CC(C)C)CC2)O1,-6.153
Cc1ccc(N2CCN(C(=O)[C@@H]3CN(C4CCOCC4)C[C@H]3c3ccc(Cl)cc3)CC2)c([C@H](C(C)C)N(C)C)c1,-6.153
N=C(N)N1CCCC(CNC(=O)[C@H](Cc2c[nH]c3ccccc23)NS(=O)(=O)c2ccc3ccccc3c2)C1,-6.152
CC(C)[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)NCC(N)=O)C(C)C,-6.152
COc1ccccc1N1CCN(CC(O)CCNC(=O)c2cc3cc(I)ccc3[nH]2)CC1,-6.152
N#Cc1cccc(C(=O)NCc2ccccc2CN2CCc3cc(O)c(O)cc3C2)c1,-6.151
Nc1nc(SCc2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,-6.151
CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@H](C=O)Cc1ccc[nH]c1=O,-6.151
COC(=O)c1ccc2c(c1)[C@@]1(C)CCN(CC3CC3)C(C2)[C@@H]1C,-6.151
CC(C)N(CC[C@H](c1ccccc1)c1cc(CCCNC(=O)Cc2cccc(CC(C)(C)NC[C@H](O)c3ccc(O)c(NS(C)(=O)=O)c3)c2)ccc1O)C(C)C,-6.15
Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N1CCc2ccccc2C1C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,-6.15
CNC(=O)Cn1c2c(c3ccccc31)CN(CCCCC13CCCc4cccc(c41)NC3=O)CC2,-6.15
CCCC(=O)N1CC[C@H](c2ccc(Cl)cc2)[C@H]1C(=O)N1CCN(c2ccc(C)cc2[C@@H](N)C(C)C)CC1,-6.149
O=c1nc(NC2CC3CCC(C2)N3Cc2ccc3c(c2)OCO3)c2cc(Cl)ccc2n1CC(F)(F)F,-6.149
CC(C)C[C@H]1CNCCN1C[C@H](Cc1ccccc1)N(C)CCN(C)CCN1CCN(C)[C@@H](Cc2ccc(O)cc2)C1,-6.149
O=C(C[C@@H]1N[C@@]23CC[C@]1(O)[C@@H]1Oc4c(O)ccc5c4[C@]12CCN(CC1CC1)[C@@H]3C5)NCc1ccccc1,-6.149
N[C@H]1CCN(c2ccc3[nH]nc(S(=O)(=O)c4cccc5ccccc45)c3c2)C1,-6.147
NC1=N[C@@H](CCc2ccc(Nc3cccc4cccnc34)cc2)CO1,-6.147
CN(C)c1ccc(CNCC2(N3CCN(C(=O)[C@@H](Cc4ccc(Cl)cc4Cl)NC(=O)CCN)CC3)CCCCC2)cc1,-6.146
CN1CCN(CCCN(C(=O)Nc2ccc(F)c(Cl)c2)C2CCc3ccc(N)cc3C2)CC1,-6.146
CC(=O)Nc1ccc(N2CCC(c3ccc(Cl)c(Cl)c3)C2=O)cc1OCCN1CCCCC1,-6.146
O=C(N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ccccc2CNCCc2cccs2)CC1)[C@H]1Cc2ccccc2CN1,-6.145
Cc1cccc2nc(/C=C/c3ccc(Cl)cc3)nc(NCCCCCCN)c12,-6.144
CNCc1cc(C(=O)N2CCCN(C3CC3)CC2)ccc1Oc1ccc(Cl)cc1,-6.144
Fc1cccc(Cl)c1Oc1cccc(F)c1OC1CCNCC1,-6.144
O=C(Nc1ccccc1-c1ccccc1)OC1CCN(CCCCCCCCNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)CC1,-6.144
Cc1ccccc1CNC(=O)[C@H]1N(C(=O)[C@@H](O)[C@H](Cc2ccccc2)NC(=O)c2cccc(N)c2Cl)CSC1(C)C,-6.142
COC(=O)N1CC[C@@H](NC(=O)[C@@H](N)Cc2c(C)cc(O)cc2C)c2cc(Cc3ccccc3)ccc21,-6.142
Fc1ccc(Cc2ncc3c(n2)CCNCC3)cc1,-6.142
NCCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc32)CC1,-6.142
O=C(N[C@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1cc2ccccc2o1,-6.141
CC(C)Oc1nccc2[nH]nc(-c3cc(C(=O)NC4COC4)n(C(C)C)c3)c12,-6.14
Nc1ncc(-c2cc([C@H]3[C@@H]4CN(C5COC5)C[C@@H]43)cc(C3CC3)n2)cc1OC(F)F,-6.14
Cc1cc(C)nc(Nc2ccc([C@@H]3CNCCO3)cc2)n1,-6.14
CCC[C@@H](Cc1ccc(OC)cc1)NC[C@H](O)c1cc(O)cc(O)c1,-6.14
COc1cc(C(C)C(=O)NCCCc2ccc(C)c(C)c2)ccc1OCCN,-6.14
O=c1[nH]c2ccccc2n1CCCCCN1CCN(c2cccc(Cl)c2)CC1,-6.139
