Smiles,docking score
CS(=O)(=O)Nc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,-4.441
N#[N+]c1nc[nH]c1C(N)=O,-4.44
O=c1c2[nH]c3ccccc3c2nnn1N=Cc1ccc(Cl)cc1,-4.44
O=C(C=Cc1cccc([N+](=O)[O-])c1)c1ccccc1,-4.44
O=C(/C=C/c1cccc([N+](=O)[O-])c1)c1ccccc1,-4.44
O=C(O)c1ccc(C=Nn2nnc3c([nH]c4ccccc43)c2=O)cc1,-4.439
O=[N+]([O-])c1cccc2c[nH]nc12,-4.439
[O-][NH+](O)c1cccc2cn[nH]c12,-4.439
COc1cc(N)c([N+](=O)[O-])cc1N,-4.439
CC(=O)Nc1ccc(C(=O)[C@@H]2O[C@H]2c2ccccc2)cc1,-4.439
O=C(NC(CO)C(O)c1ccc([NH+]([O-])O)cc1)C(Cl)Cl,-4.438
Nc1cc2[nH]c3ccccc3c2cc1[N+](=O)[O-],-4.438
Oc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,-4.435
O=C(NO)c1ccc2ccccc2c1,-4.434
O=[N+]([O-])c1ccc2ccc3cc4c(c5ccc1c2c35)CCCC4O,-4.433
c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,-4.432
Nc1c2ccccc2nc2ccc(I)cc12,-4.431
Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,-4.43
Nc1ccc(Nc2ccc([N+](=O)[O-])cc2)cc1,-4.429
CS(=O)(=O)OC1CN(C(c2ccccc2)c2ccccc2)C1,-4.428
O=Nc1c(-c2ccc([N+](=O)[O-])cc2)nc2sccn12,-4.427
OC1C=Cc2c(cc3c4c(c5ccccc5cc24)-c2ccccc2-3)C1O,-4.426
CCc1cc(O)cc2c3c([nH]c12)[C@](CC)(CC(=O)O)OCC3,-4.425
Nc1ccc(Cc2ccc(N)c(C(=O)O)c2)cc1C(=O)O,-4.425
c1ccc2c(c1)-c1c(c3ccccc3c3ccccc13)C1NC21,-4.423
c1ccc2c(c1)-c1c(c3ccccc3c3ccccc13)[C@H]1N[C@@H]21,-4.423
Nc1ccc(-c2ccc(N)c(N)c2)cc1N,-4.423
CC(=O)c1cc2c(cc1C)C(C)(C)C(C)C2(C)C,-4.421
c1ccc(Cn2ccnc2)cc1,-4.419
O=C(c1ccccc1)C1OC1c1ccc([N+](=O)[O-])cc1,-4.419
CC(C)CCCC(C)C1CCC2C3C(OO)C=C4CC(O)CCC4(C)C3CCC12C,-4.418
Nc1ccc2nc3ccccc3cc2c1,-4.418
CCC1(CC(=O)O)OCCc2c1[nH]c1c(C)cccc21,-4.417
CCc1cccc(CC)c1N,-4.417
O=C1OCC(C(Cl)Cl)=C1Cl,-4.416
CCOC(=O)COc1ccc2c(=O)cc(-c3ccccc3)oc2c1,-4.416
COC(=O)c1ccc(C=Nn2nnc3c([nH]c4ccccc43)c2=O)cc1,-4.415
CC1(c2ccccc2)C(=O)c2ccccc2N1O,-4.415
Oc1ccc(Cl)cc1,-4.414
CN(C)c1ccc(C(=N)c2ccc(N(C)C)cc2)cc1,-4.414
Cc1cn(CC(O)C[N-][N+]#N)c(=O)[nH]c1=O,-4.414
O=CNc1ccc(Oc2ccc(Cl)cc2Cl)cc1,-4.413
N=C(N)c1ccccc1,-4.412
O=[N+]([O-])c1ccc2c(Cl)nsc2c1,-4.411
CCc1cc2ccccc2c2ccc3c(c12)C1OC1C(O)C3O,-4.408
COc1ccc(O)cc1,-4.408
CC1(C)CCCC2(C)C(C=O)C(C=O)=CCC12,-4.407
Nc1c2c(nc3ccccc13)CCCC2,-4.404
Cc1ccc(N)cc1N=Nc1cc(N)ccc1C,-4.403
CN(C)CCNC(=O)c1cccc2c1Nc1ccccc1O2,-4.403
CC(=O)c1cc(C(C)(C)C)cc2c1CCC2(C)C,-4.402
Cc1cnc(C)c(C)n1,-4.402
NCCNCCO,-4.4
CN(C)CCNC(=O)c1cccc2c1Oc1ccccc1O2,-4.399
CC(=O)Nc1cnc2ccccc2c1,-4.398
Cn1cnc2c(N)ncnc21,-4.397
Nc1cc2c3c(ccc2c2ccccc12)C(O)C(O)C=C3,-4.397
Oc1cc(Cl)c(O)cc1Cl,-4.396
CNc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,-4.395
Cc1ccc(NCCO)cc1O,-4.395
COCC(O)Cn1cc([N+](=O)[O-])nc1Cl,-4.394
CC1C(C)(C)C2=C(C(=O)CCC2)C1(C)C,-4.394
COc1ccc([N-][NH+](O)c2ccc(OC)cc2)cc1,-4.392
Nc1nc2c(Cl)cccc2s1,-4.391
O=c1c2[nH]c3ccccc3c2nnn1N=Cc1ccccc1,-4.391
O=[N+]([O-])c1ccc2snc(Cl)c2c1,-4.39
CNc1ccc2ncccc2c1N,-4.39
O=Cc1cccc(Cl)c1,-4.389
O=[N+]([O-])c1ccc2ccc3c4c(cc5ccc1c2c53)C=CC(O)C4O,-4.388
Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,-4.388
OC1c2ccccc2-c2cc3ccccc3c(Br)c2C1O,-4.386
CCc1ccccc1Nc1ccc(Nc2ccccc2CC)c2c1C(=O)c1c(O)ccc(O)c1C2=O,-4.385
CC(O)Cc1cc(N)cc([N+](=O)[O-])c1N,-4.385
Cn1c(NS(=O)(=O)O)nc2c3nc(CO)cnc3ccc21,-4.385
COc1cc(C2Oc3cc(O)cc(O)c3C(=O)C2=O)ccc1O,-4.382
CC(=O)C1=CCC2C3=CCC4=CC(O)C(O)CC4(C)C3CC(O)C12C,-4.382
Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl,-4.381
O=Nn1cc(CC(O)C(=O)O)c2ccccc21,-4.38
Cc1cc(Nc2ccc(O)cc2)ccc1N,-4.38
CCC1=C(OC)C(=O)c2c(O)c(OC)c(OC)c(O)c2C1=O,-4.38
O=NN(c1ccc([N+](=O)[O-])cc1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,-4.38
CCC1(CC(=O)O)OCCc2c1[nH]c1c(C(C)O)cccc21,-4.38
COc1nsc2cc([N+](=O)[O-])ccc12,-4.377
O=[N+]([O-])c1cccc2nc3cccc([N+](=O)[O-])c3nc12,-4.377
Nc1c2ccccc2nc2ccc(Br)cc12,-4.377
Cc1ccc2c(c1O)NC(O)C1CC(/C=C/C(N)=O)=CN1C2=O,-4.375
C/C=C/C1=CC(=O)C23CC2C(C)(C)OC3(O)C1=O,-4.375
Nc1ccc(N)c2c(O)c3ccccc3c(O)c12,-4.375
ClN1C2c3ccccc3-c3ccccc3C21,-4.375
N#[N+][N-]c1ccc2c(Nc3ccc(C(=O)O)cc3)c3ccccc3nc2c1,-4.374
NC(=O)/C(=C/c1ccc([NH+]([O-])O)o1)c1ccccc1,-4.374
[NH-]C(=O)c1cc[n+](COC[NH+]2C=CC=CC2=C[NH+]=O)cc1,-4.374
CC1=CC(=O)C=C(C)C1=O,-4.373
Cn1cnc2ccc([N+](=O)[O-])cc21,-4.372
COc1cc2c(c3oc(=O)c4c(c13)C(O)CC4O)C1C=COC1O2,-4.371
O=c1[nH][nH]c(=O)c2cc([N+](=O)[O-])ccc12,-4.371
O=C(O)Cc1c[nH]c2ccccc12,-4.368
N[C@@H](Cc1ccc(O)c([N+](=O)[O-])c1)C(=O)O,-4.368
COc1c2ccoc2nc2c(O)c3c(c(CC=C(C)C)c12)OCO3,-4.368
Nc1[nH]ccc2nc3ccccc3c1-2,-4.367
CC(C)(C)OC(=O)N/N=C/C1=CN(O)c2ccccc2N1O,-4.366
O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,-4.365
O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=N[C@@H]1O,-4.365
CN1CCN(c2cc3c(cc2F)n2c(=O)n(O)c(=O)cc2n3C2CC2)CC1,-4.364
Cc1ccccc1C(OCCN(C)C)c1ccccc1,-4.364
CC1C=C(C=O)C(C=O)C(O)C2CC(C)(C)CC12,-4.363
O=C(O)/C=C/c1ccc(O)c(O)c1,-4.363
Nc1c2ccccc2nc2ccccc12,-4.362
COC1=CC(=O)C=CC1=O,-4.362
O=C(COc1ccc(Cl)cc1Cl)NC(Cc1c[nH]c2ccccc12)C(=O)O,-4.361
O=C1OCC(C(Br)Br)=C1Cl,-4.361
CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,-4.36
C=C1C[C@]23C[C@@]1(O)CC[C@@H]2[C@@]12C=C[C@H](O)[C@@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O,-4.359
Cc1cnc(C)cn1,-4.358
COc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)cc1OC,-4.356
N#[N+][N-]CC(O)Cn1cnc2c(Cl)nc(N)nc21,-4.354
O=c1c2[nH]c3ccccc3c2nnn1N=Cc1ccc(O)cc1,-4.354
CNCCCN1c2ccccc2CCc2ccccc21,-4.353
CC12CCNC(=O)C=C1CCC1C2CCC2(C)C(OC(=O)/C=C/c3cccc(N(CCCl)CCCl)c3)CCC12,-4.353
COc1ccc2[nH]c3c(C)cc(N)c(C)c3c2c1,-4.351
Nc1cc([N+](=O)[O-])cc(S(=O)(=O)O)c1O,-4.35
Nc1cc([NH+]([O-])O)cc(S(=O)(=O)O)c1O,-4.35
C[C@@H](CN1c2ccccc2Sc2ccccc21)N(C)C,-4.35
Cc1c2c(nc3ccc(CO)cc13)-c1ccccc1C1OC21,-4.349
O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,-4.348
O=P(O)(O)Oc1c(Br)cc(Br)cc1-c1cc(Br)cc(Br)c1O,-4.347
OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C1CC1,-4.346
COc1cc(-c2ccc(N=Nc3c(S(=O)(=O)O)cc4cc(N)ccc4c3O)c(OC)c2)ccc1N=Nc1cc(S(=O)(=O)O)c2ccccc2c1O,-4.346
CCN(CC)c1ccc2nc3c4ccccc4c(=[NH2+])cc-3oc2c1,-4.346
CC1(C)CC2C=C(CO)C3(C=O)CC3(C)C2C1,-4.346
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,-4.345
O=[N+]([O-])c1ccc2ccc3ccc(O)c4ccc1c2c34,-4.344
C#CCNC(=NCCSCc1nc[nH]c1C)NC#N,-4.344
O=C(O)C1=C[C@@H](O)[C@H](O)[C@@H](O)C1,-4.344
Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,-4.344
O=C1C=Cc2ccc3c4c(ccc1c24)C(=O)C=C3,-4.343
COc1nsc2ccc(OCC3CO3)cc12,-4.343
CC(=O)n1ccnc1,-4.343
Cc1nc2cc([NH+]([O-])O)ccc2[nH]1,-4.343
Nc1ccc(-c2cc(Cl)c(N)c(Cl)c2)cc1Cl,-4.342
Nc1cc([N+](=O)[O-])ccc1-c1ccc([N+](=O)[O-])cc1,-4.342
O=C(/C=C/c1ccc([N+](=O)[O-])o1)N/N=C/c1ccc([N+](=O)[O-])o1,-4.342
CC[N+]([O-])(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12,-4.342
c1ccc(-c2ccncc2)nc1,-4.34
CN(C)CCOC(c1ccccc1)c1ccccc1,-4.34
OC1c2ccc3c4c5c(cccc5cc3c2C2OC2C1O)C=C4,-4.34
O=C(NCCCl)Nc1ncc([N+](=O)[O-])s1,-4.34
Cc1cc(N=Nc2cccnc2)c(N)cc1N,-4.34
Nc1ccc(C(=O)OCCCOC(=O)c2ccc(N)cc2)cc1,-4.34
NNC(=O)c1[nH]c2ccccc2c1N,-4.339
CC12CC(C=O)C(=O)CC1CCC1C2CCC2(C)C1CCC2(C)O,-4.339
C=Cc1cccnc1,-4.338
Cc1cc2c(c3cc4ccccc4cc13)C=CC(O)C2O,-4.338
N[C@@H]1C[C@H]1c1ccccc1,-4.337
CCCCCCCCS(=O)C(C)Cc1ccc2c(c1)OCO2,-4.337
CCCCCCCCS(=O)[C@H](C)Cc1ccc2c(c1)OCO2,-4.337
Nc1ccc(N=Nc2ccccc2)c(N)c1,-4.336
O=C(CNC(=O)c1ccccc1)NO,-4.335
Cn1c(N)nc2nc3ccccc3cc21,-4.333
Nc1ccc2nc3ccc(N)cc3nc2c1,-4.333
Cl/C=C/[CH-][N+]12CN3CN(CN(C3)C1)C2,-4.333
[NH-][NH+]=CC(=O)NCC(N)=O,-4.333
CC1(C)CC2C=C(C=O)C34CC3(C(=O)OC4O)C2C1,-4.333
Cc1c2c(cc3ccccc13)-c1ccccc1C1OC21,-4.332
CN1C(=O)C23CC4=CC=CC(O)C4N2C(=O)C1(CO)SS3,-4.331
O=C(O)C1=CC(O)C(O)C(O)C1,-4.33
C[C@]12CC[C@H]3c4ccc(O)cc4CC[C@H]3[C@H]1CC[C@@H]2O,-4.33
Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,-4.329
CNc1ccc2ncc(C)nc2c1N,-4.329
OC1c2c(ccc3c2ccc2ccccc23)C2OC2C1O,-4.327
CSCC(NC(=O)COc1cccc2cnccc12)C(=O)NC(Cc1ccccc1)C(O)C(=O)N1CSCC1C(=O)NC(C)(C)C,-4.326
Nc1ccc(Oc2ccc(Oc3ccc(N)cc3)cc2)cc1,-4.323
Nc1ccc2c(c1)Cc1ccccc1-2,-4.323
Cc1ccc2ccccc2n1,-4.322
Nc1snc2ccc([N+](=O)[O-])cc12,-4.321
Nc1ccc2cc3ccccc3cc2c1,-4.321
C[C@@H]1[C@H](O)CCC2=CC(=O)[C@@]3([C@H]4O[C@H]4CO)O[C@H]3[C@]21C,-4.32
COc1cc2nc3occc3c(OC)c2cc1OC,-4.319
O=[N+]([O-])c1ccc2ccc3ccc(O)c4c5ccccc5c1c2c34,-4.318
Cc1cc(N=Nc2ccccc2)c(N)cc1N,-4.318
CC(C)=CCC[C@@](C)(O)[C@H]1CCC=CC1=O,-4.317
O=C1NC(=S)NC(=O)C1C(=O)Nc1ccccc1,-4.317
O=C(O)CCCCC1SCC2NC(=O)NC21,-4.316
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCN4C)CC1,-4.316
COc1ccc([NH+]([O-])O)cc1N=Nc1c(O)c(C(=O)Nc2cccc([NH+]([O-])O)c2)cc2ccccc12,-4.315
O=C1OC(=O)c2c(Br)c(Br)c(Br)c(Br)c21,-4.315
CN(C)CCCN=c1c2ccccc2[nH]c2c(N(C)C)ccc([N+](=O)[O-])c12,-4.314
O=[N+]([O-])c1ccc2nscc2c1,-4.314
Nc1ccc(O)c(N)c1,-4.313
Cc1c2ccccc2cc2c3c(ccc12)C(O)C(O)C=C3,-4.312
CC(O)=Nc1ccc(C(=O)C=Cc2ccccc2)cc1,-4.312
CC(=O)Nc1ccc(C(=O)/C=C/c2ccccc2)cc1,-4.312
O=[N+]([O-])c1cc(N(CCO)CCO)ccc1NCCO,-4.311
[O-][NH+](O)c1cc(N(CCO)CCO)ccc1NCCO,-4.311
c1ccc(-c2ccccn2)nc1,-4.309
OCc1c2ccccc2c(CO)c2c1ccc1ccccc12,-4.308
O=C1CCC(=O)N1c1ccc(Cl)cc1,-4.308
COc1cccc2c1cc1c3c(cc4c(c32)OCO4)C(=O)N1,-4.308
Nc1ccc(Cc2ccc(N=O)c(Cl)c2)cc1Cl,-4.308
O[C@H]1C=C2c3ccc4ccccc4c3-c3cccc(c32)[C@@H]1O,-4.307
C=C(C)[C@H]1Cc2c(cc(O)c3c(=O)c4ccccc4n(C)c23)O1,-4.307
OC1c2ccc3c(ccc4ccccc43)c2C2OC2C1O,-4.307
NC(=O)CC1CO1,-4.306
CN(C)C(=O)c1nc(CNC(=O)CN)n(-c2ccc(Cl)cc2C(=O)c2ccccc2Cl)n1,-4.305
Cn1cnc(N=O)c1-c1ccccc1,-4.305
CN(C)[P+](On1nnc2ccccc21)(N(C)C)N(C)C,-4.303
NC(=O)/C(=C\c1ccc([N+](=O)[O-])o1)c1ccco1,-4.302
CC(=O)OCc1ccccc1N=Nc1ccc(N(C)C)cc1,-4.302
Nc1ccc(Oc2ccc(N)cc2)cc1,-4.301
[CH2-][N+](C)(Cl)c1ccc2cc3ccc(N(C)C)cc3nc2c1,-4.301
O=C(/N=c1\sn(C(=O)c2cccc(Cl)c2)c2ccc([N+](=O)[O-])cc12)c1cccc(Cl)c1,-4.301
Cc1ccc(N)c(O)c1,-4.301
O=C1C(=O)C(c2ccccc2)Oc2cc(O)cc(O)c21,-4.3
CCOP(=O)(OCC)N1C2c3ccccc3-c3ccccc3C21,-4.3
OCc1ccc2ccc3cccc4ccc1c2c34,-4.3
NC(=O)c1ccc(N)cc1,-4.3
Cc1ccc(N=Nc2c(O)c(C(=O)O)cc3ccccc23)c(S(=O)(=O)O)c1,-4.3
NC(CCC(=O)N(CC(=O)O)C(=O)C(N)CSN=O)C(=O)O,-4.299
O=[N+]([O-])c1cc2c(ccc3ccccc32)c2c1C=C[C@@H](O)[C@@H]2O,-4.299
Fc1cc(F)c2ncccc2c1,-4.299
CC1=CC(=O)C=CC1=O,-4.298
N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,-4.297
COc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,-4.297
O=C(O)c1ccccc1O,-4.297
Fc1ccc(F)c2c1ccc1ncccc12,-4.296
CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,-4.295
COc1c2cc3c(cc2nc2occc12)OCO3,-4.295
O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1ccc(O)cc1,-4.294
c1ccc(C2NC2c2ccccc2)cc1,-4.294
C=C1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1O)C3,-4.293
Cc1ccc(Nc2ccc(N)c3c2C(=O)c2ccccc2C3=O)c(S(=O)(=O)O)c1,-4.293
Cc1ccccc1C=O,-4.292
Nc1cccc(O)c1[N+](=O)[O-],-4.292
CC(=O)Nc1ccc(Oc2ccc(N(O)C=O)cc2)cc1,-4.29
O=S(=O)(O)c1ccc(N=Nc2c(O)c(S(=O)(=O)O)cc3cc(S(=O)(=O)O)ccc23)cc1,-4.29
CC(C)c1cc(N)c([N+](=O)[O-])cc1N,-4.289
CCC(O)C=CC=CC=CC=CC=O,-4.288
C[C@@H](O)CCC(=O)c1ccoc1,-4.288
OC1c2ccc3c4ccccc4c4ccccc4c3c2C2OC2C1O,-4.288
O=C(c1ccccc1)[C@@H](O)c1ccccc1,-4.287
O=Cc1ccc(Cl)cc1Cl,-4.286
CC1=C(O)C(=O)CC1,-4.286
CC1CCC(=O)C1=O,-4.286
Cc1ccc(C)c2c1[nH]c1ccc([N+](=O)[O-])cc12,-4.286
O=C(NO)c1ccccc1,-4.285
CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,-4.284
CC(=O)Nc1ccc(S(=O)(=O)c2ccc(NC(C)=O)cc2)cc1,-4.284
CNc1ccc2ncc(-c3ccccc3)nc2c1C,-4.283
O=C(/N=c1\sn(C(=O)c2ccc(Cl)c(Cl)c2)c2ccc([N+](=O)[O-])cc12)c1ccc(Cl)c(Cl)c1,-4.282
Nc1ccc2nc3ccc(N)cc3[s+]c2c1,-4.282
CNC1Cc2cccc3cccc(c23)C1,-4.282
CN(C)c1cccc(O)c1,-4.282
COc1ccc(C(=O)N2CCN(c3ccc4c(c3)CCC(=O)N4)CC2)cc1OC,-4.281
CN(C)CCCN=c1c2ccccc2[nH]c2ccc([N+](=O)[O-])cc12,-4.28
Cc1c(N)ccc(N=Nc2ccccc2)c1N,-4.28
COc1cc(O)c2c(O)c3c(O)cc(C)cc3cc2c1,-4.278
Nc1ccc(-c2ccc(N)c(Cl)c2)c(Cl)c1,-4.277
Nc1cccc(-c2ccccc2)c1,-4.277
Nc1cccc2cc3ccccc3cc12,-4.276
Nc1cc(C(F)(F)F)ccc1Cl,-4.276
Oc1cc2ccccc2c2ccc3ccccc3c12,-4.276
OC1C=Cc2c(ccc3c(Cl)c4ccccc4cc23)C1O,-4.276
O=[N+]([O-])c1cc(-c2ccccc2)ccc1O,-4.274
O=C(n1ccnc1)n1ccnc1,-4.274
CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C,-4.273
CN(CC(O)CO)N=O,-4.273
CN(C[C@H](O)CO)N=O,-4.273
O=C1C=CC(=O)C(Cl)=C1,-4.272
O=C1OCC(CCl)=C1Cl,-4.272
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,-4.272
ClCc1ccncc1,-4.272
[O-][NH+](O)c1ccc(Nc2ccc(O)cc2)c([NH+]([O-])O)c1,-4.271
NC(Cc1ccc(F)cc1)C(=O)O,-4.271
N[C@H](Cc1ccc(F)cc1)C(=O)O,-4.271
O=Cc1ccccc1Cl,-4.271
CCC(=O)Nc1snc2ccc(C)cc12,-4.271
Nc1ccc2c(c1)Cc1cc(N)ccc1-2,-4.271
C=CC(O)c1ccc2c(c1)OCO2,-4.269
C[N+](C)(C)CCNCCc1ccc(N=Nc2ccc([N+](=O)[O-])cc2Cl)cc1,-4.269
O=C1Cc2cc3ccc([N+](=O)[O-])cc3cc2C(O)C1O,-4.268
Nc1ccc(N)c(Cl)c1,-4.268
c1cc2c3c(cccc3c1)C1NC21,-4.267
Cc1nccc2c1[nH]c1cc(O)ccc12,-4.267
Cc1cccn2c1nc1ccc(N)nc12,-4.267
CC(C)(C)OC(O)=NN=Cc1c[n+]([O-])c2ccccc2[n+]1[O-],-4.265
BrCc1cc2c3c(cccc3c1)-c1ccccc1-2,-4.264
Nc1nc(/C=C\c2ccc([N+](=O)[O-])o2)cs1,-4.264
O=C1OCC(C(Br)Br)=C1Br,-4.263
Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,-4.263
CN(C)CCNC(=O)c1ccc2nc3ccccc3c(N)c2c1,-4.262
Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,-4.262
CC(=O)Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,-4.261
Nc1ccc(-c2ccc(N)c([N+](=O)[O-])c2)cc1[N+](=O)[O-],-4.261
CNc1ccc(N(CCO)CCO)cc1[N+](=O)[O-],-4.26
Clc1ccc2oc3ccccc3c2c1,-4.259
CC(C)CCCC(C)C1CCC2C3CC=C4CC(OCCOCCO)CCC4(C)C3CCC12C,-4.259
COc1nncc2ncccc12,-4.258
CCOC(=O)C(C)(C#N)c1snc2ccc([N+](=O)[O-])cc12,-4.258
COc1nsc2cccc([N+](=O)[O-])c12,-4.258
C/C=C1/C[C@H](C)[C@@](O)(CO)C(=O)OCC2=CCN3CC[C@@H](OC1=O)[C@H]23,-4.258
Nc1ccccc1S,-4.257
O=[N+]([O-])c1ccc(C=NN2CCCN=C2O)o1,-4.257
Cc1ccc(C=O)cc1,-4.257
Oc1ccc(Nc2ccc3ccccc3c2)cc1,-4.257
OC1c2cc3c4ccccc4c4ccccc4c3cc2C2OC2C1O,-4.257
Nc1c(F)cc(-c2cc(F)c(N)c(F)c2)cc1F,-4.256
CCc1cnccn1,-4.255
O=C1OC(=O)c2ccccc21,-4.255
Oc1c2ccccc2c2ccc3cccc4ccc1c2c43,-4.254
Nc1ccc(O)cc1,-4.254
O=[N+]([O-])c1ccc2[nH]c3c([N+](=O)[O-])c(O)c([N+](=O)[O-])cc3c2c1,-4.253
O=CNNc1nc(-c2ccc([NH+]([O-])O)o2)cs1,-4.253
O=Cc1ccccc1,-4.252
O=C(O)CCc1c[nH]c2ccccc12,-4.252
Fc1ccc2ccccc2n1,-4.251
COc1nncc2cnccc12,-4.25
Nc1ccc2[nH]c3ccccc3c2c1,-4.25
OCCN(CCO)c1nc(-c2cccs2)nc2ccccc12,-4.25
COC(=O)c1occ(-c2ccccc2)c1-c1ccccc1,-4.249
COC[C@H](O)Cn1ccnc1[N+](=O)[O-],-4.249
COCC(O)Cn1ccnc1[NH+]([O-])O,-4.249
CC1(C)C[C@H]2C=C(CO)[C@@]3(C=O)C[C@@]3(C)[C@@H]2C1,-4.248
O=C(O)c1cc2ccccc2cc1O,-4.248
CN(C)N,-4.247
O=[N+]([O-])c1ccc(Nc2ccc(O)cc2)c([N+](=O)[O-])c1,-4.247
CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,-4.246
O=Cc1cccc(Cl)c1Cl,-4.246
CN1CCC[C@@H]1c1cccnc1,-4.244
Nc1c(N=Nc2ccc(-c3ccc(N=Nc4ccc(O)cc4)cc3)cc2)c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(N=Nc3ccccc3)c(O)c12,-4.243
O=NN(O)c1ccccc1,-4.243
CC1=NC(N)=CC2c3ccccc3NC12,-4.243
Nc1ccc(N)c2c1C(=O)c1cccc([N+](=O)[O-])c1C2=O,-4.242
O=Cc1ccc(Cl)c(Cl)c1,-4.242
CN(C)c1ccc(C2CC3(C)C(CCC3(O)C=CCO)C3CC=C4CC(=O)CCC4=C23)cc1,-4.242
ONc1ccc2ccccc2c1,-4.241
Nc1ccc(N)c([N+](=O)[O-])c1,-4.241
Nc1ccc(N)c([NH+]([O-])O)c1,-4.241
Nc1ccccc1O,-4.24
COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,-4.239
CN(CCO)C(=O)Nc1ccc(Cl)c(Cl)c1,-4.239
CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,-4.239
CC(NC(=O)Cc1cnc(C)nc1N)=C(CCOC(=O)c1ccccc1)SC(=O)c1ccccc1,-4.238
Cc1cccnc1,-4.237
CC(=O)Nc1ccc2ccc3c(O)ccc4ccc1c2c43,-4.237
C/C=C1/CC(C)C(O)(CO)C(=O)OCC2=CCN3CCC(OC1=O)C23,-4.237
CC(O)c1ccc2ccc3cccc4ccc1c2c34,-4.237
c1ccc2c(c1)oc1ccccc12,-4.236
C[N+]1([O-])CCCC1c1cccnc1,-4.236
CC1(O)C=Cc2cc3c(ccc4ccccc43)c3c2C1(O)CC3,-4.233
CC(=O)N(O)c1ccc(Oc2ccc(Cl)cc2)cc1,-4.233
Cc1ccc2oc(=O)ccc2c1,-4.232
CC(=O)Nc1ccc(Oc2ccc(N(OC(C)=O)C(C)=O)cc2)cc1,-4.232
CC(COc1ccccc1)N(CCCl)Cc1ccccc1,-4.231
SCCc1cnccn1,-4.231
O=C(c1ccccc1)C(O)c1ccccc1,-4.231
Clc1ccc(N=Nc2ccc(Cl)c(Cl)c2)cc1Cl,-4.231
N=C(N)S(=O)O,-4.231
OC1C=Cc2c(c3ccccc3c3cc4ccccc4cc23)C1O,-4.23
CC(=O)Nc1cccc2c1-c1ccccc1C2,-4.23
CC(C)=CCC1CCCC1=O,-4.229
Cc1ccc(N=Nc2c(O)ccc3ccccc23)cc1S(=O)(=O)O,-4.229
COC1=C(OC)C(=O)C(C)=CC1=O,-4.227
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,-4.225
Cc1cc(N)c(C)c2c1[nH]c1ccccc12,-4.224
COc1ccc2[nH]cc(CCNC(C)=O)c2c1,-4.224
CN1CCC(CN2c3ccccc3Sc3ccccc32)C1,-4.224
COc1cccc(C(=O)CBr)c1,-4.223
Nc1ccc(Nc2ccccc2)cc1,-4.222
CC(C)Nc1ccc(Nc2ccccc2)cc1,-4.222
Clc1cnc(Oc2ccc(Oc3ncc(Cl)cc3Cl)cc2)c(Cl)c1,-4.222
CN(C)c1ccc(C(=C2C=C[C-]([NH+](C)C)C=C2)c2ccccc2)cc1,-4.221
